 ******
 ***************transistor_test************************

 ****** transient analysis tnom=  25.000 temp=  25.000 ******
x

 time         voltage    voltage   
             n_g_u      n_d_d      
  2.7600e-09  0.000e+00  9.905e-01 
  2.7700e-09  0.000e+00  9.905e-01 
  2.7800e-09  0.000e+00  9.905e-01 
  2.7900e-09  0.000e+00  9.905e-01 
  2.8000e-09  0.000e+00  9.905e-01 
  2.8100e-09  0.000e+00  9.905e-01 
  2.8200e-09  0.000e+00  9.905e-01 
  2.8300e-09  0.000e+00  9.905e-01 
  2.8400e-09  0.000e+00  9.905e-01 
  2.8500e-09  0.000e+00  9.905e-01 
  2.8600e-09  0.000e+00  9.905e-01 
  2.8700e-09  0.000e+00  9.905e-01 
  2.8800e-09  0.000e+00  9.905e-01 
  2.8900e-09  0.000e+00  9.905e-01 
  2.9000e-09  0.000e+00  9.905e-01 
  2.9100e-09  0.000e+00  9.905e-01 
  2.9200e-09  0.000e+00  9.905e-01 
  2.9300e-09  0.000e+00  9.905e-01 
  2.9400e-09  0.000e+00  9.905e-01 
  2.9500e-09  0.000e+00  9.905e-01 
  2.9600e-09  0.000e+00  9.905e-01 
  2.9700e-09  0.000e+00  9.905e-01 
  2.9800e-09  0.000e+00  9.905e-01 
  2.9900e-09  0.000e+00  9.905e-01 
  3.0000e-09  0.000e+00  9.905e-01 
  3.0100e-09  6.250e-02  9.632e-01 
  3.0200e-09  1.250e-01  9.327e-01 
  3.0300e-09  1.875e-01  8.998e-01 
  3.0400e-09  2.500e-01  8.645e-01 
  3.0500e-09  3.125e-01  8.273e-01 
